publisher,release_date,price,early_access
,2015-05-25 00:00:00,4.99,False
Ludomo Gamestudio,2015-05-25 00:00:00,4.99,False
SilentFuture,2006-06-04 00:00:00,4.99,False
New Reality Games,2015-05-25 00:00:00,0.99,False
Zeritum,2015-05-25 00:00:00,Free to Play,False
Wastelands Interactive,2015-05-25 00:00:00,,False
Wastelands Interactive,2015-05-25 00:00:00,,False
New Reality Games,2015-05-25 00:00:00,0.99,False
Pixel Prophecy,2015-05-25 00:00:00,2.99,False
Zandel Media,2015-05-25 00:00:00,,False
Armor Games,2015-05-25 00:00:00,0.99,False
Wiseman Softworks,2015-05-22 00:00:00,3.99,True
Warfare Studios,2015-05-25 00:00:00,9.99,False
8Floor,2015-05-22 00:00:00,5.99,False
Critical Games,2015-03-31 00:00:00,9.99,False
Soul Forge,2015-05-22 00:00:00,2.99,False
Cleverweek,2015-05-22 00:00:00,1.99,False
Critical Games,2015-03-04 00:00:00,,False
TopWare Interactive,2015-05-22 00:00:00,9.99,False
TopWare Interactive,2015-05-22 00:00:00,9.99,False
TopWare Interactive,2015-05-22 00:00:00,6.99,False
DreamsSoftGames,2015-05-22 00:00:00,3.99,False
,2015-05-22 00:00:00,3.99,False
John Cullen,2015-05-22 00:00:00,4.99,False
"Axis Game Factory, Inc.",2015-05-22 00:00:00,39.99,False
Mystic Games,2015-05-20 00:00:00,4.99,False
,2015-05-22 00:00:00,4.99,False
Warfare Studios,2015-05-20 00:00:00,9.99,False
Last Dimension,2015-05-15 00:00:00,14.99,False
Project tranquil,2015-05-20 00:00:00,Free,False
Deck13,2005-11-04 00:00:00,7.99,False
,2015-05-18 00:00:00,19.99,False
Random Thoughts Enterainment,2007-01-15 00:00:00,3.99,False
Dovetail Games - Trains,2015-05-21 00:00:00,39.99,False
Slitherine Ltd.,2015-05-21 00:00:00,4.99,False
InterAction studios,2015-05-21 00:00:00,2.99,False
Strategy First,2015-05-21 00:00:00,6.99,False
Tale of Tales,2015-05-21 00:00:00,19.99,False
,2015-05-21 00:00:00,3.99,False
Monogon Games,2015-05-21 00:00:00,1.0,False
Mastertronic,2015-05-21 00:00:00,4.99,False
Wadjet Eye Games,,14.99,False
2tainment,2015-05-21 00:00:00,3.99,False
,2015-05-21 00:00:00,3.99,False
Mastertronic,2015-05-21 00:00:00,2.99,False
The Game Creators,2015-05-19 00:00:00,29.99,False
The Game Creators,2015-05-19 00:00:00,29.99,False
The Game Creators,2015-05-19 00:00:00,24.99,False
The Game Creators,2015-05-19 00:00:00,24.99,False
The Game Creators,2015-05-19 00:00:00,24.99,False
The Game Creators,2015-05-19 00:00:00,34.99,False
Dovetail Games - Flight,2015-05-19 00:00:00,19.99,False
Factus Games,2008-07-30 00:00:00,4.99,False
Factus Games,2008-07-30 00:00:00,,False
PlayWay S.A.,2015-05-20 00:00:00,1.99,False
Dovetail Games - Flight,2015-05-20 00:00:00,9.99,False
InterAction studios,2015-05-20 00:00:00,2.99,False
astragon Entertainment GmbH,2015-05-20 00:00:00,2.99,False
Buka Entertainment,2003-11-22 00:00:00,,False
,2015-05-18 00:00:00,19.99,False
Omega Games,2015-05-18 00:00:00,,False
Grey Alien Games,2015-05-18 00:00:00,9.99,False
Omega Games,2015-05-18 00:00:00,,False
Sekai Project,2015-05-18 00:00:00,9.99,False
Evan Todd,2015-05-18 00:00:00,,False
Gameforge 4D GmbH,2013-09-12 00:00:00,Free to Play,False
,2015-05-18 00:00:00,0.99,False
devotid Media,2015-05-19 00:00:00,7.99,False
Gameforge 4D GmbH,2013-09-12 00:00:00,19.99,False
Gameforge 4D GmbH,2013-09-12 00:00:00,34.99,False
Stolen Couch Games,2015-05-19 00:00:00,14.99,False
,2015-05-19 00:00:00,3.99,False
,2015-01-15 00:00:00,7.99,False
Crashable Studios,2015-05-15 00:00:00,0.99,False
Crashable Studios,2015-05-15 00:00:00,,False
benmakesgames.com,2015-05-15 00:00:00,10.0,False
Pugsley LLC,2015-05-15 00:00:00,2.99,False
"Midnight Oil Games, LLC",2015-05-15 00:00:00,3.99,False
GameIndica Entertainment,2015-05-11 00:00:00,2.99,False
"Playful Art, LLC",2015-05-15 00:00:00,2.99,False
"Deck13, WhisperGames, DANGEN Entertainment, Mayflower Entertainment",2015-05-15 00:00:00,19.99,True
,2015-05-15 00:00:00,2.99,False
GameArt Studio GmbH,2015-05-15 00:00:00,,False
Flying Interactive,2015-05-15 00:00:00,4.99,False
"KISS ltd, Funbox Media Ltd",2015-05-15 00:00:00,19.99,False
Deion Mobile,2015-05-15 00:00:00,0.99,False
,2015-04-14 00:00:00,4.99,False
Lohika Games,2015-05-14 00:00:00,4.99,False
MangaGamer,2015-05-15 00:00:00,5.99,False
Dovetail Games - Trains,2015-05-14 00:00:00,19.99,False
SimplexGameStudio,2015-05-15 00:00:00,0.99,False
vikingfabian.com,2015-03-14 00:00:00,0.99,True
JetDogs Studios,2015-05-14 00:00:00,Free,False
Abyss Lights Studio LLP,2015-05-14 00:00:00,Free to Play,False
Abyss Lights Studio LLP,2015-05-14 00:00:00,4.99,False
Abyss Lights Studio LLP,2015-05-14 00:00:00,1.99,False
Flaming Pumpkin Ltd,2015-05-08 00:00:00,0.99,False
,2015-05-11 00:00:00,19.99,False
Devolver Digital,2015-05-14 00:00:00,12.99,False
Slitherine Ltd.,2012-11-19 00:00:00,39.99,False
Abyss Lights Studio LLP,2015-05-14 00:00:00,4.99,False
Thomas Happ Games LLC,2015-05-14 00:00:00,19.99,False
Green Man Gaming Publishing,2015-05-14 00:00:00,3.99,False
Tiny Utopia,2015-05-14 00:00:00,3.99,False
Green Man Gaming Publishing,2015-05-14 00:00:00,3.99,False
SCS Software,2015-05-06 00:00:00,17.99,False
Green Man Gaming Publishing,2015-05-14 00:00:00,3.99,False
Wadjet Eye Games,2015-05-14 00:00:00,,False
Klei Entertainment,2015-05-12 00:00:00,19.99,False
,2015-05-12 00:00:00,2.99,False
PixelNAUTS,2015-05-12 00:00:00,3.99,False
,2015-05-12 00:00:00,2.99,False
,2015-05-12 00:00:00,2.99,False
PixelNAUTS,2015-05-12 00:00:00,11.99,False
,2015-05-12 00:00:00,7.99,False
Niffler Ltd.,2015-05-12 00:00:00,14.99,False
Angry Cat Ltd.,2015-05-12 00:00:00,9.99,False
Tin Man Games,2015-05-12 00:00:00,4.99,False
Tin Man Games,2015-05-12 00:00:00,4.99,False
AGC,2015-05-12 00:00:00,0.99,False
David Wehle,2015-05-12 00:00:00,2.99,False
rondomedia GmbH,2015-05-13 00:00:00,14.99,False
Dovetail Games - Flight,2015-05-13 00:00:00,18.99,False
FireFly Studios,2015-05-13 00:00:00,5.99,False
"ValuSoft, Retroism",2011-08-24 00:00:00,9.99,False
RAC7 Games,2015-05-11 00:00:00,2.99,False
MumboJumbo,2015-05-11 00:00:00,9.99,False
exosyphen studios,2015-05-11 00:00:00,24.99,False
KISS ltd,2015-05-11 00:00:00,4.99,False
,2015-05-11 00:00:00,0.99,False
Peltast Software,2015-05-11 00:00:00,4.99,False
Chris McFarland,2015-05-11 00:00:00,,False
Carmine T. Guida,2013-02-01 00:00:00,Free,False
Square Enix,2015-05-11 00:00:00,15.99,False
Black Shell Media,2015-05-14 00:00:00,0.99,False
,2015-05-11 00:00:00,4.99,False
,2015-05-11 00:00:00,19.99,False
Future Proof Games,2013-11-25 00:00:00,,False
Versus Evil,2015-05-11 00:00:00,9.99,False
,2015-05-13 00:00:00,3.99,False
Aerosoft GmbH,2015-05-12 00:00:00,24.99,False
,2015-05-12 00:00:00,0.99,False
magnussoft,2015-05-12 00:00:00,7.99,False
Evan Todd,2015-05-12 00:00:00,14.99,False
Degica,2015-05-08 00:00:00,9.99,False
,2015-05-08 00:00:00,4.99,False
Immersive Douro,2015-05-08 00:00:00,14.99,True
KISS ltd,2015-05-08 00:00:00,4.99,False
Sirlin Games,2015-05-08 00:00:00,14.99,False
Aldorlea Games,2015-05-08 00:00:00,4.99,False
Aldorlea Games,2015-05-08 00:00:00,9.99,False
INSTEAD Community,2015-05-08 00:00:00,Free to Play,False
erm...,2014-12-10 00:00:00,4.99,False
LemonOrange,2015-05-18 00:00:00,3.99,False
Locomotivah,2015-05-11 00:00:00,2.99,False
,2015-05-11 00:00:00,18.99,False
Vostok Games,2015-05-11 00:00:00,0.99,False
,2015-05-08 00:00:00,Free to Play,False
,2015-05-11 00:00:00,14.99,False
,2015-05-06 00:00:00,9.99,False
Aerosoft GmbH,2015-05-07 00:00:00,29.99,False
Dovetail Games - Flight,2015-05-07 00:00:00,19.99,False
,2015-05-07 00:00:00,19.99,False
Winter Wolves,2015-05-07 00:00:00,9.99,False
Buka Entertainment,2015-04-08 00:00:00,4.99,False
Coffee Stain Publishing,2015-05-07 00:00:00,4.99,False
Slitherine Ltd.,2012-07-16 00:00:00,39.99,False
Mastertronic,2015-05-07 00:00:00,7.99,False
Nightdive Studios,1997-12-01 00:00:00,9.99,False
Atari,2001-06-29 00:00:00,5.99,False
Aldorlea Games,2015-05-07 00:00:00,4.49,False
,2015-05-07 00:00:00,1.99,False
,2015-05-06 00:00:00,0.99,False
Interplay Entertainment Corp.,2015-05-07 00:00:00,9.99,False
Kenney,2015-05-08 00:00:00,9.99,False
,2015-05-06 00:00:00,2.99,False
HandyGames,2015-05-06 00:00:00,4.99,False
Dovetail Games - Trains,2015-05-06 00:00:00,18.99,False
Plug In Digital,2015-05-06 00:00:00,6.99,False
S2 Games,2015-05-08 00:00:00,2.99,False
Best Way Soft,2015-05-06 00:00:00,,False
Barnyard Intelligence Games,2015-05-06 00:00:00,4.99,False
Jochen Mistiaen,2015-05-06 00:00:00,12.99,False
SCS Software,2015-05-06 00:00:00,0.99,False
SCS Software,2015-05-06 00:00:00,0.99,False
SCS Software,2015-05-06 00:00:00,0.99,False
One Legged Seagull,2015-05-06 00:00:00,9.99,True
,2015-05-04 00:00:00,9.99,False
"Scrap Yard Productions, LLC",2015-05-04 00:00:00,Free,False
Nival,2015-05-06 00:00:00,14.99,False
"Scrap Yard Productions, LLC",2015-04-02 00:00:00,1.99,False
Noumenon Games,2015-05-04 00:00:00,6.99,False
2Brains Games,2015-05-01 00:00:00,4.99,False
Jujubee S.A.,2015-05-04 00:00:00,9.99,False
Koga Tech Limited,2015-05-04 00:00:00,2.99,False
Questtracers,2015-05-04 00:00:00,5.99,False
DGform,2011-03-27 00:00:00,4.99,False
Bethesda Softworks,2015-05-04 00:00:00,19.99,False
,2015-05-04 00:00:00,9.99,False
PigelPix,2015-05-05 00:00:00,1.99,False
Crowbar Collective,2015-05-05 00:00:00,19.99,True
iEntertainment Network Inc,2015-04-21 00:00:00,14.99,False
Shadow Masters,2015-05-05 00:00:00,Free to Play,False
Shadow Masters,2015-05-05 00:00:00,4.99,False
Shadow Masters,2015-05-05 00:00:00,4.99,False
,2015-05-05 00:00:00,2.99,False
,2015-05-05 00:00:00,2.99,False
,2015-05-05 00:00:00,2.99,False
,2015-05-05 00:00:00,2.99,False
Shadow Masters,2015-05-05 00:00:00,4.99,False
,2015-05-05 00:00:00,2.99,False
Nightdive Studios,1997-01-01 00:00:00,5.99,False
Nightdive Studios,1998-01-01 00:00:00,5.99,False
Radial Games Corp,2015-05-01 00:00:00,6.99,False
Radial Games Corp,2015-05-01 00:00:00,7.99,False
PlayWay S.A.,2015-05-02 00:00:00,24.99,False
,2015-05-04 00:00:00,3.99,False
"DeXP, MyLifeGame.RU",2014-06-20 00:00:00,Free to Play,False
GoodVole,2015-05-04 00:00:00,,False
GoodVole,2015-05-04 00:00:00,3.99,False
Da Picky Monkey,2015-05-04 00:00:00,6.99,False
FireFly Studios,2015-04-30 00:00:00,14.99,False
Curve Digital,2015-04-30 00:00:00,14.99,False
Armor Games Studios,2015-04-30 00:00:00,9.99,False
Jagex,2015-04-30 00:00:00,Free to Play,False
Finji,2015-04-30 00:00:00,2.99,False
SNK Playmore,2015-05-01 00:00:00,9.99,False
SNK CORPORATION,2015-05-01 00:00:00,14.99,False
SNK Playmore,2015-05-01 00:00:00,4.99,False
SNK Playmore,2015-05-01 00:00:00,4.99,False
SNK Playmore,2015-05-01 00:00:00,9.99,False
SNK Playmore,2015-05-01 00:00:00,14.99,False
SNK Playmore,2015-05-01 00:00:00,7.99,False
SNK Playmore,2015-05-01 00:00:00,4.99,False
SNK Playmore,2015-05-01 00:00:00,7.99,False
SNK Playmore,2015-05-01 00:00:00,7.99,False
,2015-04-30 00:00:00,2.99,False
SNK CORPORATION,2015-05-01 00:00:00,Free to Play,False
Ambiera e.U.,2015-05-01 00:00:00,74.99,False
Ambiera e.U.,2015-04-26 00:00:00,,False
Ambiera e.U.,2015-04-24 00:00:00,289.99,False
undef,2015-05-01 00:00:00,3.99,False
Coredumping,2015-05-01 00:00:00,13.99,True
,2015-05-04 00:00:00,9.99,False
Infinite Dreams,2015-04-30 00:00:00,9.99,False
Dovetail Games - Trains,2015-04-29 00:00:00,19.99,False
Ripstone,2015-05-01 00:00:00,4.99,False
Bare Mettle Entertainment,2015-04-29 00:00:00,14.99,True
Puuba,2015-04-29 00:00:00,9.99,False
Sillysoft Games,2015-05-01 00:00:00,9.99,False
Regimental Chess Inc.,2015-04-29 00:00:00,Free to Play,False
SEGA,2015-04-29 00:00:00,9.99,False
,2015-04-29 00:00:00,9.99,False
Craig Gibbs,2015-04-29 00:00:00,9.99,True
Panzer Gaming Studios,2015-05-01 00:00:00,4.99,False
GameArt Studio GmbH,2015-04-29 00:00:00,,False
Crazy Monkey Studios,2015-04-30 00:00:00,9.99,False
,2015-04-29 00:00:00,9.99,False
,2015-04-29 00:00:00,0.99,False
Slitherine Ltd.,2015-04-30 00:00:00,Free to Play,False
Infinite Dreams,2015-04-30 00:00:00,,False
,2015-04-30 00:00:00,19.99,False
KISS ltd,2015-04-30 00:00:00,19.99,False
DarkStar Games,2015-04-30 00:00:00,4.99,False
Behold Studios,2015-04-30 00:00:00,14.99,False
Seven Sails Games,2015-05-04 00:00:00,4.99,False
Fat Loot Games,2015-04-30 00:00:00,9.99,True
MLB.com,2015-04-30 00:00:00,19.99,False
Modern Paradise Media Inc.,2015-04-30 00:00:00,4.99,False
YeaBoing,2000-07-14 00:00:00,3.99,False
Halfbus,2015-04-30 00:00:00,9.99,True
,2015-04-30 00:00:00,4.99,False
Activision,2015-04-30 00:00:00,14.99,False
Sekai Project,2007-05-15 00:00:00,Free,False
Blaze Epic,2015-04-24 00:00:00,0.99,False
Forever Entertainment S. A.,2015-04-24 00:00:00,4.99,False
Play sp. z o. o.,2015-04-27 00:00:00,4.99,False
SimplexGameStudio,2015-04-27 00:00:00,6.99,False
TheGameWall Studios,2015-04-27 00:00:00,,False
ClickShake Games LLC,2012-01-27 00:00:00,4.99,False
Erichermit,2015-04-27 00:00:00,4.99,False
Game Studio Abraham Stolk Inc.,2015-04-27 00:00:00,11.99,False
Microsoft Studios,2015-04-27 00:00:00,29.99,False
Private Division,2015-04-27 00:00:00,39.99,False
Ysty Games,2015-04-27 00:00:00,0.99,False
30/30,2015-04-27 00:00:00,9.99,False
,2015-04-27 00:00:00,2.99,False
roseVeRte,2012-07-25 00:00:00,4.99,False
,2015-04-27 00:00:00,9.99,False
,2015-04-27 00:00:00,0.99,False
,2015-04-27 00:00:00,4.99,False
Grzegorz Slazinski,2008-01-01 00:00:00,Free to Try,False
Zoo Corporation,2015-04-27 00:00:00,9.99,False
Viva Media,2015-04-27 00:00:00,19.99,False
Spicy Horse Games,2015-04-22 00:00:00,Free To Play,False
"Cliffhanger Productions, THQ Nordic",2015-04-28 00:00:00,19.99,False
"Blackmill Games, M2H",2015-04-28 00:00:00,24.99,False
Bloodwolf Studio,2015-04-28 00:00:00,12.99,True
Behold Studios,2015-04-30 00:00:00,4.99,False
Henchman &amp; Goon,2015-04-28 00:00:00,5.99,False
"Evilized productions, Different donut",2015-04-28 00:00:00,3.99,False
,2015-04-28 00:00:00,2.99,False
Vertigo Games,2015-04-28 00:00:00,9.99,False
"LucasArts, Lucasfilm, Disney Interactive",1994-07-01 00:00:00,9.99,False
"LucasArts, Lucasfilm, Disney Interactive",1999-03-28 00:00:00,9.99,False
"LucasArts, Lucasfim, Disney Interactive",1994-01-01 00:00:00,9.99,False
"LucasArts, Lucasfilm, Disney Interactive",1997-04-17 00:00:00,9.99,False
,2015-04-23 00:00:00,1.99,False
,2015-04-23 00:00:00,2.99,False
Puppet Arcade,2015-04-16 00:00:00,1.99,False
WayForward,2015-04-23 00:00:00,19.99,False
Supreme Clans Entertainment,2015-04-23 00:00:00,,False
Cowardly Creations,2015-04-23 00:00:00,9.99,False
Garden Knight Games,2015-04-23 00:00:00,9.99,False
Cowardly Creations,2015-04-23 00:00:00,2.99,False
Flying Interactive,2015-04-21 00:00:00,4.99,False
,2015-04-23 00:00:00,3.99,False
Kerberos Productions Inc.,2015-04-23 00:00:00,13.99,False
Vertex Pop,2015-04-21 00:00:00,9.99,False
Ubisoft Entertainment,2015-04-21 00:00:00,9.99,False
,2015-04-21 00:00:00,4.99,False
,2015-04-21 00:00:00,9.99,False
,2015-04-21 00:00:00,2.99,False
,2015-04-21 00:00:00,2.99,False
,2015-04-21 00:00:00,2.99,False
,2015-04-21 00:00:00,2.99,False
Daybreak Games,2015-04-16 00:00:00,,False
SEGA,2015-04-16 00:00:00,1.99,False
Dumb and Fat Games,2015-04-16 00:00:00,2.99,False
Retro Yeti Games,2015-04-16 00:00:00,Free to Play,False
,2015-04-16 00:00:00,0.99,False
TB Games,2015-04-17 00:00:00,4.99,True
Positech Games,2015-04-16 00:00:00,9.99,False
,2015-04-16 00:00:00,1.99,False
THQ Nordic,2006-01-16 00:00:00,9.99,False
Aldorlea Games,2015-04-10 00:00:00,14.99,False
"Silverware Games, Inc.",2015-04-10 00:00:00,4.99,False
Little Games Company,2015-04-13 00:00:00,7.99,False
,2015-04-10 00:00:00,7.99,False
Slitherine Ltd.,2013-01-30 00:00:00,19.99,False
Nekomura Games,2013-07-26 00:00:00,16.99,False
Rockstar Games,2015-04-14 00:00:00,39.99,False
Warner Bros. Interactive Entertainment,2015-04-13 00:00:00,19.99,False
Aerosoft GmbH,2015-04-14 00:00:00,29.99,False
BANDAI NAMCO Entertainment,2015-04-14 00:00:00,9.99,False
Thomas Christof,2014-12-14 00:00:00,1.99,False
Strategy First,2009-11-21 00:00:00,7.99,False
Dovetail Games - Flight,2015-04-14 00:00:00,16.99,False
,2015-04-14 00:00:00,2.99,False
,2015-04-14 00:00:00,2.99,False
,2015-04-14 00:00:00,4.99,False
,2015-04-14 00:00:00,2.99,False
,2015-04-14 00:00:00,7.99,False
Warner Bros. Interactive Entertainment,2015-04-14 00:00:00,9.99,False
Triumph Studios,2015-04-14 00:00:00,19.99,False
Sierra,2015-04-14 00:00:00,,False
,2015-04-14 00:00:00,5.99,False
Back To Basics Gaming,2015-04-14 00:00:00,0.99,True
,2015-04-14 00:00:00,4.99,False
Full Control,2015-04-15 00:00:00,7.99,False
None,2015-04-17 00:00:00,4.99,False
Microids,2000-06-14 00:00:00,3.99,False
Plug In Digital,2015-04-17 00:00:00,1.99,False
New Reality Games,2015-04-17 00:00:00,4.99,False
Fruitbat Factory,2015-04-17 00:00:00,6.99,False
blizzy Games,2015-04-17 00:00:00,4.99,False
Viva Media,2015-04-17 00:00:00,9.99,False
LDC Studios,2015-04-17 00:00:00,,False
,2015-04-17 00:00:00,4.99,False
"Marvelous, Autumn Games",2015-04-17 00:00:00,1.99,False
Puuba,2015-04-20 00:00:00,,False
Nekomura Games,2015-04-20 00:00:00,4.99,False
nullplussoftware,2015-04-21 00:00:00,24.99,False
N/A,2015-04-20 00:00:00,Free to Play,False
Magical Hackers,2015-04-20 00:00:00,4.99,False
Cowardly Creations,2014-09-08 00:00:00,,False
GameArt Studio GmbH,2015-04-20 00:00:00,8.99,False
JAMgames,2015-04-17 00:00:00,0.99,False
Titan Forged Games,2015-04-15 00:00:00,4.99,False
Piranha Bytes Distribution UG&amp;Co KG,2015-04-15 00:00:00,,False
Poorwill Games,2015-04-15 00:00:00,7.99,False
Red Fly Studio,2015-04-15 00:00:00,0.99,False
Aldorlea Games,2015-04-15 00:00:00,4.99,False
,2015-04-15 00:00:00,2.99,False
Buka Entertainment,2013-08-15 00:00:00,5.99,False
EuroVideo Medien,2015-04-09 00:00:00,9.99,False
Ghostlight LTD,2015-04-09 00:00:00,9.99,False
Iceberg Interactive,2015-04-09 00:00:00,29.99,False
Bossa Studios,2015-04-09 00:00:00,12.99,False
Gnomic Studios,2015-04-09 00:00:00,4.99,False
,2015-04-09 00:00:00,49.99,False
,2015-04-09 00:00:00,19.99,False
,2015-04-09 00:00:00,4.99,False
,2015-04-03 00:00:00,11.99,False
Hydezeke,2015-01-01 00:00:00,,False
TopWare Interactive,2006-10-27 00:00:00,9.99,False
Indomitus Games,2015-04-03 00:00:00,19.99,False
Hanako Games,2015-04-03 00:00:00,19.99,False
,2015-04-03 00:00:00,34.99,False
Aldorlea Games,2015-04-03 00:00:00,9.99,False
JAST USA,2015-04-03 00:00:00,14.99,False
Circle Five Studios,2015-04-03 00:00:00,12.99,False
Erotes studio,2014-12-13 00:00:00,8.99,False
UnexEvo,2015-04-06 00:00:00,9.99,True
14Dimension Enterprise,2015-04-06 00:00:00,7.99,False
"White Giant RPG Studios, LLC",2015-04-06 00:00:00,2.99,False
Gigatross Games,2015-04-06 00:00:00,,False
Eglathia Games,2015-04-06 00:00:00,3.99,False
Ars Creativa,2015-04-06 00:00:00,,False
nornware AB,2015-04-06 00:00:00,14.99,True
,2011-04-11 00:00:00,Free,False
,2015-04-06 00:00:00,9.99,False
Aerosoft GmbH,2015-04-07 00:00:00,34.99,False
,2015-04-06 00:00:00,9.99,False
THQ Nordic,2001-10-30 00:00:00,4.99,False
Dovetail Games - Flight,2015-04-07 00:00:00,16.99,False
Next Dimension Game Adventures Ltd.,2015-04-07 00:00:00,7.99,False
Blazing Griffin Ltd.,2015-04-07 00:00:00,9.99,False
,2015-04-07 00:00:00,29.99,False
,2015-04-07 00:00:00,8.99,False
,2015-04-07 00:00:00,4.99,False
,2015-04-07 00:00:00,2.99,False
,2015-04-07 00:00:00,5.99,False
,2015-04-07 00:00:00,5.99,False
,2015-04-07 00:00:00,2.99,False
Team17 Digital Ltd,2015-04-02 00:00:00,1.99,False
"Merge Games, Tagstar Games",2015-04-02 00:00:00,,False
AtomicTorch Studio,2015-04-02 00:00:00,14.99,False
Ghostlight LTD,2015-04-02 00:00:00,7.99,False
"LookAtMyGame, Plug In Digital",2015-04-02 00:00:00,14.99,False
"LookAtMyGame, Plug In Digital",2015-04-02 00:00:00,14.99,False
Devolver Digital,2015-04-14 00:00:00,14.99,False
Mi-Clos Studio,2015-04-02 00:00:00,5.99,False
"Mi-Clos Studio, WhisperGames",2015-04-02 00:00:00,14.99,False
Mastiff,2015-03-30 00:00:00,9.99,False
,2015-03-30 00:00:00,4.99,False
Erotes studio,2015-03-30 00:00:00,24.99,False
Aerosoft GmbH,2015-03-31 00:00:00,29.99,False
"Expansive Worlds, Avalanche Studios",2015-03-31 00:00:00,9.99,False
United Independent Entertainment GmbH,2015-03-31 00:00:00,7.99,False
Paradox Interactive,2015-03-26 00:00:00,44.99,False
Strategy First,2008-11-01 00:00:00,7.99,False
,2015-03-31 00:00:00,1.99,False
Digital Tribe,2015-03-26 00:00:00,4.99,False
Paradox Interactive,2015-03-26 00:00:00,15.0,False
Paradox Interactive,2015-03-26 00:00:00,29.99,False
Daedalic Entertainment,2015-03-26 00:00:00,4.99,False
ForwardXP,2015-03-26 00:00:00,4.99,False
Daedalic Entertainment,2015-03-26 00:00:00,4.99,False
ForwardXP,2015-03-26 00:00:00,2.99,False
,2015-03-23 00:00:00,11.99,False
,2015-03-12 00:00:00,9.99,False
Aerosoft GmbH,2015-03-24 00:00:00,34.99,False
Peter Hann,2015-03-24 00:00:00,9.99,False
Hunter Gatherer Games,2015-03-24 00:00:00,1.99,False
Zeiva Inc,2014-09-16 00:00:00,4.99,False
Milestone S.r.l.,2015-03-18 00:00:00,,False
Nerve Software LLC,2015-03-18 00:00:00,4.99,False
Heartbit Interactive,2011-08-26 00:00:00,9.99,False
Limevision Studios,2015-02-18 00:00:00,12.99,True
Social Loner Studios,2012-04-26 00:00:00,1.99,False
Brainchild,2015-03-18 00:00:00,0.99,False
Kikiwik Games,2015-01-15 00:00:00,5.99,False
,2015-03-18 00:00:00,0.99,False
Triangle Studios,2015-03-19 00:00:00,9.99,False
Slitherine Ltd.,2015-03-19 00:00:00,4.99,False
Bigger Boat,2015-02-27 00:00:00,1.99,False
AV media lab,2015-03-16 00:00:00,4.99,False
BlueLine Games,2016-08-05 00:00:00,9.99,False
Dovetail Games - Trains,2015-03-19 00:00:00,39.99,False
Wastelands Interactive,2015-03-19 00:00:00,24.99,False
Viva Media,2015-03-19 00:00:00,19.99,False
,2015-03-24 00:00:00,2.99,False
Viva Media,2015-03-19 00:00:00,19.99,False
,2015-03-24 00:00:00,2.99,False
,2015-03-24 00:00:00,2.99,False
,2015-03-24 00:00:00,2.99,False
,2015-03-24 00:00:00,9.99,False
Virtual Racing Industries Ltd.,2015-03-24 00:00:00,44.99,False
