funny,last_edited,item_id,helpful,recommend,review,posted
,,440,No ratings yet,True,2,2014-05-24
,,208090,No ratings yet,True,2,2014-03-06
,,242760,No ratings yet,True,2,2014-06-01
,,295110,0 of 1 people (0%) found this review helpful,True,2,2015-03-19
,,333930,No ratings yet,True,1,2015-06-26
,,4000,No ratings yet,True,1,2014-02-28
,,440,No ratings yet,True,1,2014-11-01
,,440,No ratings yet,True,2,2014-01-04
,,301520,No ratings yet,True,2,2014-09-11
,,221100,No ratings yet,True,1,2015-01-25
,,218620,1 of 1 people (100%) found this review helpful,True,1,2015-03-16
,"Last edited July 25, 2015.",440,0 of 1 people (0%) found this review helpful,False,0,2015-06-22
1 person found this review funny,,346120,No ratings yet,True,2,2015-11-11
,,302830,No ratings yet,True,2,2015-09-19
,"Last edited September 29, 2015.",99900,No ratings yet,True,1,2015-08-20
,,304930,No ratings yet,False,0,2015-08-18
,,440,2 of 2 people (100%) found this review helpful,True,1,2014-02-08
,"Last edited June 28, 2015.",105600,1 of 1 people (100%) found this review helpful,True,2,2015-01-10
,,219740,1 of 1 people (100%) found this review helpful,True,2,2014-06-30
,,228180,No ratings yet,True,1,2016-02-21
,,211820,No ratings yet,True,2,2015-01-30
,,233720,No ratings yet,True,1,2014-11-22
,,570,No ratings yet,True,2,2014-11-11
,,218680,No ratings yet,True,1,2014-09-20
,,730,1 of 1 people (100%) found this review helpful,True,2,2015-10-26
,,105600,2 of 2 people (100%) found this review helpful,True,1,2014-03-26
1 person found this review funny,,730,1 of 1 people (100%) found this review helpful,True,1,2015-04-15
,,427520,0 of 1 people (0%) found this review helpful,True,2,2016-03-16
,,236390,0 of 1 people (0%) found this review helpful,True,1,2014-05-09
,,293760,No ratings yet,True,2,2015-03-16
,,263280,No ratings yet,True,2,2014-07-21
,,49520,No ratings yet,True,1,2014-07-10
,,570,No ratings yet,True,2,2015-07-22
1 person found this review funny,,440,3 of 3 people (100%) found this review helpful,True,1,2014-01-15
,Last edited April 12.,304930,1 of 1 people (100%) found this review helpful,True,1,2014-07-13
1 person found this review funny,,355840,1 of 3 people (33%) found this review helpful,True,2,2016-05-02
,Last edited April 10.,251570,0 of 1 people (0%) found this review helpful,True,1,2016-03-29
,Last edited April 13.,412880,No ratings yet,True,1,2016-04-13
,,230410,No ratings yet,True,1,2016-03-29
,Last edited April 12.,4000,No ratings yet,True,1,2016-03-29
,Last edited June 1.,91310,No ratings yet,True,2,2015-09-05
,Last edited May 2.,346110,No ratings yet,True,1,2015-08-27
,Last edited April 12.,291480,No ratings yet,True,2,2015-08-27
,Last edited April 12.,17410,No ratings yet,True,2,2014-03-29
,,440,1 of 1 people (100%) found this review helpful,True,1,2014-09-14
,,316010,0 of 2 people (0%) found this review helpful,False,0,2015-07-31
,,221100,1 of 1 people (100%) found this review helpful,True,2,2014-06-21
,,224260,No ratings yet,True,2,2013-12-12
,,218230,No ratings yet,True,1,2013-12-09
,,440,No ratings yet,True,2,2013-12-08
,,10180,No ratings yet,True,2,2014-08-02
,,570,No ratings yet,True,1,2014-08-02
,,105600,1 of 3 people (33%) found this review helpful,True,2,2013-12-31
,,211820,0 of 1 people (0%) found this review helpful,True,2,2014-04-03
,,440,No ratings yet,True,1,2013-12-19
,,250320,0 of 1 people (0%) found this review helpful,True,2,2014-02-07
,,7670,No ratings yet,True,2,2014-07-18
,,72850,No ratings yet,True,1,2013-12-25
5 people found this review funny,,440,8 of 8 people (100%) found this review helpful,True,1,2015-04-28
3 people found this review funny,,250400,7 of 9 people (78%) found this review helpful,True,1,2015-06-18
,,1250,2 of 2 people (100%) found this review helpful,True,1,2014-12-12
3 people found this review funny,,550,3 of 4 people (75%) found this review helpful,True,1,2015-03-19
,,20920,No ratings yet,True,1,2014-02-19
,,241640,No ratings yet,True,1,2014-09-06
,,570,No ratings yet,True,1,2014-04-29
,,269390,No ratings yet,True,1,2014-04-17
,,386360,4 of 9 people (44%) found this review helpful,True,2,2015-09-09
,,304050,No ratings yet,True,2,2015-07-19
,,261180,No ratings yet,True,1,2014-11-08
,,264360,No ratings yet,False,0,2014-07-14
,,212800,No ratings yet,False,0,2014-01-23
,,238960,No ratings yet,True,2,2013-12-01
,,209000,No ratings yet,True,2,2013-11-30
,,440,4 of 6 people (67%) found this review helpful,True,1,2013-11-26
,,224260,1 of 4 people (25%) found this review helpful,True,1,2013-11-25
,,218620,No ratings yet,True,1,2014-03-23
1 person found this review funny,,50130,1 of 2 people (50%) found this review helpful,True,2,2015-08-21
1 person found this review funny,Last edited January 11.,440,0 of 1 people (0%) found this review helpful,True,1,2014-03-08
1 person found this review funny,,730,No ratings yet,True,1,2016-02-24
,Last edited January 11.,250320,No ratings yet,True,2,2016-01-11
,,440,0 of 1 people (0%) found this review helpful,True,2,2013-12-20
,,440,No ratings yet,True,2,2014-05-05
,,4000,No ratings yet,False,0,2015-11-22
,,262410,1 of 1 people (100%) found this review helpful,True,2,2014-06-06
,,39800,2 of 3 people (67%) found this review helpful,True,1,2014-01-25
,"Last edited October 30, 2014.",317360,0 of 1 people (0%) found this review helpful,True,2,2014-10-30
,,99900,0 of 2 people (0%) found this review helpful,True,2,2013-12-04
,,4000,No ratings yet,True,1,2014-04-22
,,4000,No ratings yet,True,2,2013-12-24
,,440,No ratings yet,True,1,2013-11-27
,,570,1 of 1 people (100%) found this review helpful,True,1,2014-09-05
,,244850,1 of 1 people (100%) found this review helpful,True,2,2014-12-29
,,263280,0 of 1 people (0%) found this review helpful,True,1,2015-03-28
,,300970,7 of 22 people (32%) found this review helpful,True,2,2014-05-23
,,322920,No ratings yet,True,2,2014-12-23
,"Last edited July 17, 2014.",304930,No ratings yet,True,2,2014-07-17
,,113020,No ratings yet,True,2,2013-11-28
,,440,2 of 3 people (67%) found this review helpful,True,2,2014-01-24
,,113200,0 of 1 people (0%) found this review helpful,True,2,2014-05-30
1 person found this review funny,,230410,1 of 1 people (100%) found this review helpful,True,1,2014-08-08
,,218620,0 of 1 people (0%) found this review helpful,True,1,2014-08-08
,,248820,No ratings yet,True,2,2014-08-08
,,218470,1 of 2 people (50%) found this review helpful,False,0,2014-02-22
,,222520,No ratings yet,True,1,2014-08-09
,,221100,No ratings yet,True,2,2014-03-07
,,440,No ratings yet,True,2,2015-01-03
,,208090,No ratings yet,True,1,2014-02-12
,,222880,2 of 2 people (100%) found this review helpful,True,2,2014-04-09
,,226720,1 of 3 people (33%) found this review helpful,True,2,2014-02-28
,,730,2 of 3 people (67%) found this review helpful,True,1,2015-08-31
,,107410,No ratings yet,True,1,2014-09-13
1 person found this review funny,,349100,9 of 9 people (100%) found this review helpful,True,1,2015-12-19
,,108600,2 of 2 people (100%) found this review helpful,True,2,2014-05-19
,,227940,1 of 3 people (33%) found this review helpful,True,2,2014-08-12
1 person found this review funny,,239140,2 of 10 people (20%) found this review helpful,False,0,2016-06-09
,,249130,No ratings yet,True,2,2014-03-19
,"Last edited March 19, 2014.",51100,No ratings yet,True,1,2014-03-18
,,42680,No ratings yet,True,1,2015-06-30
,,8930,1 of 2 people (50%) found this review helpful,True,2,2014-07-09
7 people found this review funny,,730,9 of 11 people (82%) found this review helpful,True,2,2015-01-21
28 people found this review funny,,295110,26 of 53 people (49%) found this review helpful,True,1,2015-01-15
,,299740,6 of 16 people (38%) found this review helpful,False,0,2014-12-29
,,570,2 of 5 people (40%) found this review helpful,True,1,2014-09-10
1 person found this review funny,,730,1 of 1 people (100%) found this review helpful,True,1,2015-01-19
,,417860,No ratings yet,True,1,2015-11-24
,Last edited April 5.,440,No ratings yet,True,2,2014-02-22
,,8930,1 of 1 people (100%) found this review helpful,True,2,2013-12-21
,Last edited May 14.,368230,1 of 1 people (100%) found this review helpful,True,1,2016-03-25
,,304930,2 of 2 people (100%) found this review helpful,True,1,2014-07-26
,"Last edited October 7, 2014.",10180,3 of 4 people (75%) found this review helpful,True,1,2014-04-15
,,238460,1 of 1 people (100%) found this review helpful,True,2,2014-07-13
,"Last edited January 9, 2014.",209000,1 of 1 people (100%) found this review helpful,True,1,2013-12-20
,,224540,2 of 5 people (40%) found this review helpful,False,0,2013-12-06
,,104900,1 of 3 people (33%) found this review helpful,True,1,2014-02-21
,"Last edited January 30, 2014.",440,2 of 7 people (29%) found this review helpful,False,0,2013-11-29
,,55230,No ratings yet,True,1,2014-01-23
,,232010,No ratings yet,True,1,2013-12-07
,,252490,1 of 1 people (100%) found this review helpful,True,1,2014-02-25
,,440,No ratings yet,True,2,2013-12-31
1 person found this review funny,,440,1 of 1 people (100%) found this review helpful,True,1,2015-05-15
,,72850,No ratings yet,True,2,2014-04-06
,,291480,1 of 2 people (50%) found this review helpful,True,2,2014-09-26
,,249130,1 of 1 people (100%) found this review helpful,True,2,2015-02-19
,,204300,2 of 4 people (50%) found this review helpful,True,2,2014-10-17
,,211820,0 of 4 people (0%) found this review helpful,True,2,2014-10-16
,,570,No ratings yet,True,2,2014-03-30
,,570,1 of 1 people (100%) found this review helpful,True,1,2013-11-29
,,252490,No ratings yet,True,1,2015-08-12
,,301520,No ratings yet,True,1,2014-12-26
,,218620,2 of 3 people (67%) found this review helpful,True,2,2014-01-11
,,304930,1 of 1 people (100%) found this review helpful,True,2,2015-02-21
,,440,1 of 1 people (100%) found this review helpful,True,2,2014-07-29
,,301520,2 of 4 people (50%) found this review helpful,True,2,2014-12-19
,,383080,0 of 2 people (0%) found this review helpful,True,2,2015-07-30
,,4000,No ratings yet,True,2,2015-06-07
,,730,No ratings yet,True,2,2015-03-05
,,730,0 of 1 people (0%) found this review helpful,True,2,2015-01-24
1 person found this review funny,,250600,1 of 1 people (100%) found this review helpful,True,2,2016-07-06
,,203140,No ratings yet,True,2,2016-01-07
,,298630,No ratings yet,True,1,2015-02-14
,,440,No ratings yet,True,1,2013-12-16
,,440,0 of 1 people (0%) found this review helpful,True,1,2014-01-01
,,570,No ratings yet,True,1,2014-02-01
,,105600,No ratings yet,True,2,2014-06-21
,,41100,No ratings yet,True,1,2014-05-23
,,278970,No ratings yet,False,0,2015-06-06
,,47410,No ratings yet,True,2,2014-01-17
,,730,2 of 4 people (50%) found this review helpful,True,2,2014-07-26
,,10180,No ratings yet,True,2,2015-01-14
,,218620,No ratings yet,True,1,2014-10-21
,,238320,No ratings yet,True,1,2014-12-12
,,265930,No ratings yet,True,2,2014-06-20
,,230840,No ratings yet,True,1,2014-05-01
,,57300,No ratings yet,True,1,2014-02-28
,,261700,1 of 3 people (33%) found this review helpful,True,2,2013-12-02
,,220240,No ratings yet,True,2,2015-10-02
,,570,No ratings yet,True,1,2015-07-26
,,319510,1 of 2 people (50%) found this review helpful,True,1,2015-11-28
,,41300,No ratings yet,True,2,2016-04-14
1 person found this review funny,,58610,No ratings yet,True,2,2015-11-08
,,440,No ratings yet,True,2,2013-12-09
,,65800,No ratings yet,True,1,2015-01-08
,,4000,No ratings yet,True,1,2015-01-06
,,17080,No ratings yet,True,2,2014-12-07
,,219640,No ratings yet,True,2,2014-11-21
,,8190,No ratings yet,True,1,2014-11-12
,"Last edited January 17, 2015.",730,No ratings yet,True,1,2014-11-11
,"Last edited October 11, 2014.",301520,No ratings yet,True,1,2014-10-11
,,209870,No ratings yet,True,2,2014-07-23
,,377330,1 of 1 people (100%) found this review helpful,True,1,2015-09-28
,,434260,No ratings yet,True,2,2016-06-08
,,313020,No ratings yet,True,1,2016-06-07
,,392450,No ratings yet,True,1,2015-09-30
,,48000,No ratings yet,True,1,2014-12-11
,,440,1 of 2 people (50%) found this review helpful,True,2,2014-03-09
,,17080,No ratings yet,True,2,2013-12-09
,,4000,1 of 1 people (100%) found this review helpful,True,2,2015-03-01
,,219740,1 of 1 people (100%) found this review helpful,True,2,2014-08-12
,,105600,0 of 1 people (0%) found this review helpful,True,2,2014-07-09
,,570,No ratings yet,True,2,2015-04-09
,,204360,No ratings yet,True,2,2015-01-13
,"Last edited January 13, 2015.",238460,No ratings yet,True,2,2014-11-28
,,265930,No ratings yet,True,2,2014-09-26
11 people found this review funny,,415420,5 of 20 people (25%) found this review helpful,True,1,2015-12-06
,,42680,No ratings yet,True,1,2015-12-09
,,730,No ratings yet,True,1,2015-12-06
,,417860,No ratings yet,True,1,2015-12-06
,,356670,No ratings yet,True,1,2015-12-06
,,4000,1 of 1 people (100%) found this review helpful,True,1,2014-07-27
,,219740,3 of 6 people (50%) found this review helpful,True,1,2014-07-25
,,440,No ratings yet,True,2,2013-12-16
,,730,2 of 3 people (67%) found this review helpful,True,1,2015-04-22
,,233630,No ratings yet,True,1,2014-06-01
,,48700,2 of 4 people (50%) found this review helpful,True,2,2016-05-22
,,300,1 of 2 people (50%) found this review helpful,True,1,2015-12-26
2 people found this review funny,,359050,2 of 5 people (40%) found this review helpful,True,1,2016-05-26
,,230410,0 of 1 people (0%) found this review helpful,False,0,2016-02-26
1 person found this review funny,,424280,0 of 1 people (0%) found this review helpful,True,1,2016-02-12
,,227940,0 of 3 people (0%) found this review helpful,False,0,2016-01-17
1 person found this review funny,,219740,1 of 1 people (100%) found this review helpful,True,1,2014-10-24
,,200210,No ratings yet,True,2,2015-06-05
,,4000,1 of 1 people (100%) found this review helpful,True,2,2014-09-11
,,570,No ratings yet,True,1,2014-05-07
,"Last edited January 12, 2015.",265930,No ratings yet,True,1,2014-06-21
,,113020,No ratings yet,True,1,2014-05-31
,,214560,No ratings yet,True,1,2014-01-29
,,205100,No ratings yet,True,2,2014-01-14
,"Last edited October 25, 2014.",219680,No ratings yet,True,2,2014-01-09
,,239350,No ratings yet,True,1,2013-12-29
,,225080,No ratings yet,True,2,2013-12-28
,"Last edited March 20, 2015.",550,No ratings yet,True,1,2013-12-26
,"Last edited January 16, 2015.",105600,No ratings yet,True,1,2013-12-20
1 person found this review funny,,251570,2 of 6 people (33%) found this review helpful,True,1,2014-03-22
6 people found this review funny,,295110,6 of 10 people (60%) found this review helpful,True,2,2015-02-06
,,730,No ratings yet,False,0,2014-05-19
,,247730,No ratings yet,True,2,2014-05-15
,,270550,1 of 2 people (50%) found this review helpful,True,1,2016-06-27
,,730,No ratings yet,True,1,2015-11-15
1 person found this review funny,,730,1 of 1 people (100%) found this review helpful,True,1,2014-12-25
,,440,1 of 1 people (100%) found this review helpful,True,2,2014-01-17
,,730,No ratings yet,True,2,2016-01-11
,,730,No ratings yet,True,1,2014-12-29
,,440,No ratings yet,True,1,2013-12-23
,,220240,No ratings yet,True,1,2014-02-07
,,72850,No ratings yet,True,2,2014-01-04
,,208090,No ratings yet,True,2,2014-05-14
,,730,0 of 1 people (0%) found this review helpful,True,2,2014-08-10
1 person found this review funny,,304930,No ratings yet,True,1,2015-06-21
,,34030,No ratings yet,True,1,2015-04-19
,,440,No ratings yet,True,2,2015-04-02
,,291480,No ratings yet,True,2,2014-07-08
6 people found this review funny,,352460,13 of 23 people (57%) found this review helpful,True,2,2015-08-12
,,303390,0 of 1 people (0%) found this review helpful,False,0,2015-03-05
,,94400,No ratings yet,True,2,2016-01-15
,,218230,0 of 2 people (0%) found this review helpful,True,2,2015-01-03
,,346010,2 of 37 people (5%) found this review helpful,False,0,2015-04-03
1 person found this review funny,,391540,No ratings yet,True,1,2015-11-24
,,244850,No ratings yet,True,2,2014-12-22
,,223710,No ratings yet,True,2,2016-07-28
,,221910,No ratings yet,True,1,2016-02-10
,,222880,3 of 4 people (75%) found this review helpful,True,2,2014-05-11
,,550,No ratings yet,True,2,2014-01-01
,,730,No ratings yet,False,0,2015-10-23
,,207610,No ratings yet,True,1,2014-03-07
4 people found this review funny,,259410,12 of 12 people (100%) found this review helpful,True,1,2015-10-29
,,107310,No ratings yet,True,2,2014-05-11
,,730,No ratings yet,True,2,2014-02-07
,,440,1 of 1 people (100%) found this review helpful,True,1,2014-01-01
,,224260,No ratings yet,True,1,2014-01-04
,,440,No ratings yet,True,2,2014-09-04
,,4000,1 of 2 people (50%) found this review helpful,True,2,2014-04-07
,,227300,9 of 9 people (100%) found this review helpful,True,1,2014-11-05
1 person found this review funny,,318520,4 of 7 people (57%) found this review helpful,True,2,2014-12-23
,,319550,0 of 1 people (0%) found this review helpful,True,2,2014-11-25
,,254440,0 of 2 people (0%) found this review helpful,False,0,2015-09-01
